year,month,day,no-voie,b/t/q,type-de-voie,voie,code-postal,type-local,surface-terrain,surface-reelle-bati,nombre-pieces-principales
2023,1,9,5001,NAN,NAN,BIANCHINO,20170,Maison,1455.0,148.0,4
2023,1,12,5102,NAN,NAN,ISOLELLA,20166,Maison,390.0,100.0,4
2023,1,24,14,NAN,RUE,JEAN PANDOLFI,20110,Appartement,0.0,45.0,2
2023,1,19,212,NAN,NAN,LICCIOLA,20100,Appartement,0.0,31.0,2
2023,1,12,9100,NAN,CHE,DE BIANCARELLO,20090,Appartement,0.0,94.0,4
2023,1,31,,NAN,RES,A NEPITA,20090,Appartement,0.0,42.0,2
2023,1,19,9001,NAN,AV,DU MONT THABOR,20090,Appartement,0.0,74.0,3
2023,1,17,9035,NAN,NAN,QUR ASPRETTO,20090,Appartement,0.0,40.0,1
2023,1,31,9,NAN,BD,ROI JEROME,20000,Appartement,0.0,60.0,3
2023,2,1,5480,NAN,NAN,AJADATA,20167,Maison,556.0,85.0,4
2023,2,1,5480,NAN,NAN,AJADATA,20167,Appartement,556.0,36.0,2
2023,1,31,2,NAN,NAN,FONTAINE DES CANNES,20113,Appartement,0.0,56.0,3
2023,1,3,9001,NAN,RES,DES CANNES,20090,Appartement,0.0,71.0,4
2023,1,20,9002,NAN,RES,MARINE D'ASPRETTO,20090,Appartement,0.0,46.0,2
2023,1,31,10,F,RES,LES JARDINS DE TRABACCHINA,20090,Appartement,0.0,88.0,4
2023,1,5,5037,NAN,NAN,CASANOVA,20111,Appartement,0.0,60.0,5
2023,1,5,5978,NAN,NAN,CASAVONE,20166,Appartement,0.0,36.0,2
2023,1,19,28,B,PARC,BERTHAULT,20000,Appartement,0.0,65.0,2
2023,1,24,5618,NAN,NAN,PASTELLOSO,20146,Maison,1331.0,94.0,4
2023,1,24,5618,NAN,NAN,PASTELLOSO,20146,Maison,500.0,94.0,4
2023,1,26,5655,NAN,NAN,GURGAZO,20169,Maison,0.0,28.0,1
2023,1,26,6247,NAN,NAN,ILE CAVALLO,20169,Appartement,0.0,55.0,3
2023,1,23,,NAN,RES,PARC IMPERIAL VEZELAY,20000,Appartement,0.0,54.0,2
2023,1,23,5100,NAN,NAN,CONCIA,20140,Appartement,0.0,52.0,3
